route_id,service_id,trip_id,shape_id,trip_headsign,direction_id,block_id
21-U4-j22-3,T3#1,43923.T3.21-U4-j22-3.2.R,21-U4-j22-3.2.R,Wien Hütteldorf,1,
21-U4-j22-3,T3#1,43933.T3.21-U4-j22-3.1.H,21-U4-j22-3.1.H,Wien Heiligenstadt,0,
21-U4-j22-31,UX,40079.UX.21-U4-j22-31.1.H,21-U4-j22-31.1.H,Wien Heiligenstadt,0,
21-U4-j22-31,UX,40080.UX.21-U4-j22-31.1.H,21-U4-j22-31.1.H,Wien Heiligenstadt,0,
21-U4-j22-31,UX,40081.UX.21-U4-j22-31.1.H,21-U4-j22-31.1.H,Wien Heiligenstadt,0,
21-U4-j22-31,UX,40082.UX.21-U4-j22-31.1.H,21-U4-j22-31.1.H,Wien Heiligenstadt,0,
21-U4-j22-31,UX,40083.UX.21-U4-j22-31.1.H,21-U4-j22-31.1.H,Wien Heiligenstadt,0,
21-U4-j22-31,UX,40084.UX.21-U4-j22-31.1.H,21-U4-j22-31.1.H,Wien Heiligenstadt,0,
21-U4-j22-31,UX,40085.UX.21-U4-j22-31.1.H,21-U4-j22-31.1.H,Wien Heiligenstadt,0,
21-U4-j22-31,UX,40086.UX.21-U4-j22-31.1.H,21-U4-j22-31.1.H,Wien Heiligenstadt,0,
21-U4-j22-31,UX,40087.UX.21-U4-j22-31.1.H,21-U4-j22-31.1.H,Wien Heiligenstadt,0,
21-U4-j22-31,UX,40088.UX.21-U4-j22-31.1.H,21-U4-j22-31.1.H,Wien Heiligenstadt,0,
21-U4-j22-31,UX,40089.UX.21-U4-j22-31.1.H,21-U4-j22-31.1.H,Wien Heiligenstadt,0,
21-U4-j22-31,UX,40090.UX.21-U4-j22-31.1.H,21-U4-j22-31.1.H,Wien Heiligenstadt,0,
21-U4-j22-31,UX,40091.UX.21-U4-j22-31.1.H,21-U4-j22-31.1.H,Wien Heiligenstadt,0,
21-U4-j22-31,UX,40092.UX.21-U4-j22-31.1.H,21-U4-j22-31.1.H,Wien Heiligenstadt,0,
21-U4-j22-31,UX,40093.UX.21-U4-j22-31.1.H,21-U4-j22-31.1.H,Wien Heiligenstadt,0,
21-U4-j22-31,UX,40094.UX.21-U4-j22-31.1.H,21-U4-j22-31.1.H,Wien Heiligenstadt,0,
21-U4-j22-31,UX,40095.UX.21-U4-j22-31.1.H,21-U4-j22-31.1.H,Wien Heiligenstadt,0,
21-U4-j22-31,UX,40096.UX.21-U4-j22-31.1.H,21-U4-j22-31.1.H,Wien Heiligenstadt,0,
21-U4-j22-31,UX,40097.UX.21-U4-j22-31.1.H,21-U4-j22-31.1.H,Wien Heiligenstadt,0,
21-U4-j22-31,UX,40098.UX.21-U4-j22-31.1.H,21-U4-j22-31.1.H,Wien Heiligenstadt,0,
21-U4-j22-31,UX,40099.UX.21-U4-j22-31.1.H,21-U4-j22-31.1.H,Wien Heiligenstadt,0,
21-U4-j22-31,UX,40100.UX.21-U4-j22-31.1.H,21-U4-j22-31.1.H,Wien Heiligenstadt,0,
21-U4-j22-31,UX,40101.UX.21-U4-j22-31.1.H,21-U4-j22-31.1.H,Wien Heiligenstadt,0,
21-U4-j22-31,UX,40102.UX.21-U4-j22-31.1.H,21-U4-j22-31.1.H,Wien Heiligenstadt,0,
21-U4-j22-31,UX,40103.UX.21-U4-j22-31.1.H,21-U4-j22-31.1.H,Wien Heiligenstadt,0,
21-U4-j22-31,UX,40104.UX.21-U4-j22-31.1.H,21-U4-j22-31.1.H,Wien Heiligenstadt,0,
21-U4-j22-31,UX,40105.UX.21-U4-j22-31.1.H,21-U4-j22-31.1.H,Wien Heiligenstadt,0,
21-U4-j22-31,UX,40106.UX.21-U4-j22-31.1.H,21-U4-j22-31.1.H,Wien Heiligenstadt,0,
21-U4-j22-31,UX,40107.UX.21-U4-j22-31.1.H,21-U4-j22-31.1.H,Wien Heiligenstadt,0,
21-U4-j22-31,UX,40108.UX.21-U4-j22-31.1.H,21-U4-j22-31.1.H,Wien Heiligenstadt,0,
21-U4-j22-31,UX,40109.UX.21-U4-j22-31.1.H,21-U4-j22-31.1.H,Wien Heiligenstadt,0,
21-U4-j22-31,UX,40110.UX.21-U4-j22-31.1.H,21-U4-j22-31.1.H,Wien Heiligenstadt,0,
21-U4-j22-31,UX,40111.UX.21-U4-j22-31.1.H,21-U4-j22-31.1.H,Wien Heiligenstadt,0,
21-U4-j22-31,UX,40112.UX.21-U4-j22-31.1.H,21-U4-j22-31.1.H,Wien Heiligenstadt,0,
21-U4-j22-31,UX,40113.UX.21-U4-j22-31.1.H,21-U4-j22-31.1.H,Wien Heiligenstadt,0,
21-U4-j22-31,UX,40114.UX.21-U4-j22-31.1.H,21-U4-j22-31.1.H,Wien Heiligenstadt,0,
21-U4-j22-31,UX,40115.UX.21-U4-j22-31.1.H,21-U4-j22-31.1.H,Wien Heiligenstadt,0,
21-U4-j22-31,UX,40116.UX.21-U4-j22-31.1.H,21-U4-j22-31.1.H,Wien Heiligenstadt,0,
21-U4-j22-31,UX,40117.UX.21-U4-j22-31.1.H,21-U4-j22-31.1.H,Wien Heiligenstadt,0,
21-U4-j22-31,UX,40118.UX.21-U4-j22-31.1.H,21-U4-j22-31.1.H,Wien Heiligenstadt,0,
21-U4-j22-31,UX,40119.UX.21-U4-j22-31.1.H,21-U4-j22-31.1.H,Wien Heiligenstadt,0,
21-U4-j22-31,UX,40120.UX.21-U4-j22-31.1.H,21-U4-j22-31.1.H,Wien Heiligenstadt,0,
21-U4-j22-31,UX,40121.UX.21-U4-j22-31.1.H,21-U4-j22-31.1.H,Wien Heiligenstadt,0,
21-U4-j22-31,UX,40122.UX.21-U4-j22-31.1.H,21-U4-j22-31.1.H,Wien Heiligenstadt,0,
21-U4-j22-31,UX,40123.UX.21-U4-j22-31.1.H,21-U4-j22-31.1.H,Wien Heiligenstadt,0,
21-U4-j22-31,UX,40124.UX.21-U4-j22-31.1.H,21-U4-j22-31.1.H,Wien Heiligenstadt,0,
21-U4-j22-31,UX,40125.UX.21-U4-j22-31.1.H,21-U4-j22-31.1.H,Wien Heiligenstadt,0,
21-U4-j22-31,UX,40126.UX.21-U4-j22-31.1.H,21-U4-j22-31.1.H,Wien Heiligenstadt,0,
21-U4-j22-31,UX,40127.UX.21-U4-j22-31.1.H,21-U4-j22-31.1.H,Wien Heiligenstadt,0,
21-U4-j22-31,UX,40128.UX.21-U4-j22-31.1.H,21-U4-j22-31.1.H,Wien Heiligenstadt,0,
21-U4-j22-31,UX,40129.UX.21-U4-j22-31.1.H,21-U4-j22-31.1.H,Wien Heiligenstadt,0,
21-U4-j22-31,UX,40130.UX.21-U4-j22-31.1.H,21-U4-j22-31.1.H,Wien Heiligenstadt,0,
21-U4-j22-31,UX,40131.UX.21-U4-j22-31.1.H,21-U4-j22-31.1.H,Wien Heiligenstadt,0,
21-U4-j22-31,UX,40132.UX.21-U4-j22-31.1.H,21-U4-j22-31.1.H,Wien Heiligenstadt,0,
21-U4-j22-31,UX,40133.UX.21-U4-j22-31.1.H,21-U4-j22-31.1.H,Wien Heiligenstadt,0,
21-U4-j22-31,UX,40134.UX.21-U4-j22-31.1.H,21-U4-j22-31.1.H,Wien Heiligenstadt,0,
21-U4-j22-31,UX,40135.UX.21-U4-j22-31.1.H,21-U4-j22-31.1.H,Wien Heiligenstadt,0,
21-U4-j22-31,UX,40136.UX.21-U4-j22-31.1.H,21-U4-j22-31.1.H,Wien Heiligenstadt,0,
21-U4-j22-31,UX,40137.UX.21-U4-j22-31.1.H,21-U4-j22-31.1.H,Wien Heiligenstadt,0,
21-U4-j22-31,UX,40138.UX.21-U4-j22-31.1.H,21-U4-j22-31.1.H,Wien Heiligenstadt,0,
21-U4-j22-31,UX,40139.UX.21-U4-j22-31.1.H,21-U4-j22-31.1.H,Wien Heiligenstadt,0,
21-U4-j22-31,UX,40140.UX.21-U4-j22-31.1.H,21-U4-j22-31.1.H,Wien Heiligenstadt,0,
21-U4-j22-31,UX,40141.UX.21-U4-j22-31.1.H,21-U4-j22-31.1.H,Wien Heiligenstadt,0,
21-U4-j22-31,UX,40142.UX.21-U4-j22-31.1.H,21-U4-j22-31.1.H,Wien Heiligenstadt,0,
21-U4-j22-31,UX,40143.UX.21-U4-j22-31.1.H,21-U4-j22-31.1.H,Wien Heiligenstadt,0,
21-U4-j22-31,UX,40144.UX.21-U4-j22-31.1.H,21-U4-j22-31.1.H,Wien Heiligenstadt,0,
21-U4-j22-31,UX,40145.UX.21-U4-j22-31.1.H,21-U4-j22-31.1.H,Wien Heiligenstadt,0,
21-U4-j22-31,UX,40146.UX.21-U4-j22-31.1.H,21-U4-j22-31.1.H,Wien Heiligenstadt,0,
21-U4-j22-31,UX,40147.UX.21-U4-j22-31.1.H,21-U4-j22-31.1.H,Wien Heiligenstadt,0,
21-U4-j22-31,UX,40148.UX.21-U4-j22-31.1.H,21-U4-j22-31.1.H,Wien Heiligenstadt,0,
21-U4-j22-31,UX,40149.UX.21-U4-j22-31.1.H,21-U4-j22-31.1.H,Wien Heiligenstadt,0,
21-U4-j22-31,UX,40150.UX.21-U4-j22-31.1.H,21-U4-j22-31.1.H,Wien Heiligenstadt,0,
21-U4-j22-31,UX,40151.UX.21-U4-j22-31.1.H,21-U4-j22-31.1.H,Wien Heiligenstadt,0,
21-U4-j22-31,UX,40152.UX.21-U4-j22-31.1.H,21-U4-j22-31.1.H,Wien Heiligenstadt,0,
21-U4-j22-31,UX,40153.UX.21-U4-j22-31.1.H,21-U4-j22-31.1.H,Wien Heiligenstadt,0,
21-U4-j22-31,UX,40154.UX.21-U4-j22-31.1.H,21-U4-j22-31.1.H,Wien Heiligenstadt,0,
21-U4-j22-31,UX,40155.UX.21-U4-j22-31.1.H,21-U4-j22-31.1.H,Wien Heiligenstadt,0,
21-U4-j22-31,UX,40156.UX.21-U4-j22-31.1.H,21-U4-j22-31.1.H,Wien Heiligenstadt,0,
21-U4-j22-31,UX,40157.UX.21-U4-j22-31.1.H,21-U4-j22-31.1.H,Wien Heiligenstadt,0,
21-U4-j22-31,UX,40158.UX.21-U4-j22-31.1.H,21-U4-j22-31.1.H,Wien Heiligenstadt,0,
21-U4-j22-31,UX,40159.UX.21-U4-j22-31.1.H,21-U4-j22-31.1.H,Wien Heiligenstadt,0,
21-U4-j22-31,UX,40160.UX.21-U4-j22-31.1.H,21-U4-j22-31.1.H,Wien Heiligenstadt,0,
21-U4-j22-31,UX,40161.UX.21-U4-j22-31.1.H,21-U4-j22-31.1.H,Wien Heiligenstadt,0,
21-U4-j22-31,UX,40162.UX.21-U4-j22-31.1.H,21-U4-j22-31.1.H,Wien Heiligenstadt,0,
21-U4-j22-31,UX,40163.UX.21-U4-j22-31.1.H,21-U4-j22-31.1.H,Wien Heiligenstadt,0,
21-U4-j22-31,UX,40164.UX.21-U4-j22-31.1.H,21-U4-j22-31.1.H,Wien Heiligenstadt,0,
21-U4-j22-31,UX,40165.UX.21-U4-j22-31.1.H,21-U4-j22-31.1.H,Wien Heiligenstadt,0,
21-U4-j22-31,UX,40166.UX.21-U4-j22-31.1.H,21-U4-j22-31.1.H,Wien Heiligenstadt,0,
21-U4-j22-31,UX,40167.UX.21-U4-j22-31.1.H,21-U4-j22-31.1.H,Wien Heiligenstadt,0,
21-U4-j22-31,UX,40168.UX.21-U4-j22-31.1.H,21-U4-j22-31.1.H,Wien Heiligenstadt,0,
21-U4-j22-31,UX,40169.UX.21-U4-j22-31.1.H,21-U4-j22-31.1.H,Wien Heiligenstadt,0,
21-U4-j22-31,UX,40170.UX.21-U4-j22-31.1.H,21-U4-j22-31.1.H,Wien Heiligenstadt,0,
21-U4-j22-31,UX,40171.UX.21-U4-j22-31.1.H,21-U4-j22-31.1.H,Wien Heiligenstadt,0,
21-U4-j22-31,UX,40172.UX.21-U4-j22-31.1.H,21-U4-j22-31.1.H,Wien Heiligenstadt,0,
21-U4-j22-31,UX,40173.UX.21-U4-j22-31.1.H,21-U4-j22-31.1.H,Wien Heiligenstadt,0,
21-U4-j22-31,UX,40174.UX.21-U4-j22-31.1.H,21-U4-j22-31.1.H,Wien Heiligenstadt,0,
21-U4-j22-31,UX,40175.UX.21-U4-j22-31.1.H,21-U4-j22-31.1.H,Wien Heiligenstadt,0,
21-U4-j22-31,UX,40176.UX.21-U4-j22-31.1.H,21-U4-j22-31.1.H,Wien Heiligenstadt,0,
21-U4-j22-31,UX,40177.UX.21-U4-j22-31.1.H,21-U4-j22-31.1.H,Wien Heiligenstadt,0,
21-U4-j22-31,UX,40178.UX.21-U4-j22-31.1.H,21-U4-j22-31.1.H,Wien Heiligenstadt,0,
21-U4-j22-31,UX,40179.UX.21-U4-j22-31.1.H,21-U4-j22-31.1.H,Wien Heiligenstadt,0,
21-U4-j22-31,UX,40180.UX.21-U4-j22-31.1.H,21-U4-j22-31.1.H,Wien Heiligenstadt,0,
21-U4-j22-31,UX,40181.UX.21-U4-j22-31.1.H,21-U4-j22-31.1.H,Wien Heiligenstadt,0,
21-U4-j22-31,UX,40182.UX.21-U4-j22-31.1.H,21-U4-j22-31.1.H,Wien Heiligenstadt,0,
21-U4-j22-31,UX,40183.UX.21-U4-j22-31.1.H,21-U4-j22-31.1.H,Wien Heiligenstadt,0,
21-U4-j22-31,UX,40184.UX.21-U4-j22-31.1.H,21-U4-j22-31.1.H,Wien Heiligenstadt,0,
21-U4-j22-31,UX,40185.UX.21-U4-j22-31.1.H,21-U4-j22-31.1.H,Wien Heiligenstadt,0,
21-U4-j22-31,UX,40186.UX.21-U4-j22-31.1.H,21-U4-j22-31.1.H,Wien Heiligenstadt,0,
21-U4-j22-31,UX,40187.UX.21-U4-j22-31.1.H,21-U4-j22-31.1.H,Wien Heiligenstadt,0,
21-U4-j22-31,UX,40188.UX.21-U4-j22-31.1.H,21-U4-j22-31.1.H,Wien Heiligenstadt,0,
21-U4-j22-31,UX,40189.UX.21-U4-j22-31.1.H,21-U4-j22-31.1.H,Wien Heiligenstadt,0,
21-U4-j22-31,UX,40190.UX.21-U4-j22-31.1.H,21-U4-j22-31.1.H,Wien Heiligenstadt,0,
21-U4-j22-31,UX,40191.UX.21-U4-j22-31.1.H,21-U4-j22-31.1.H,Wien Heiligenstadt,0,
21-U4-j22-31,UX,40192.UX.21-U4-j22-31.1.H,21-U4-j22-31.1.H,Wien Heiligenstadt,0,
21-U4-j22-31,UX,40193.UX.21-U4-j22-31.1.H,21-U4-j22-31.1.H,Wien Heiligenstadt,0,
21-U4-j22-31,UX,40194.UX.21-U4-j22-31.1.H,21-U4-j22-31.1.H,Wien Heiligenstadt,0,
21-U4-j22-31,UX,40195.UX.21-U4-j22-31.1.H,21-U4-j22-31.1.H,Wien Heiligenstadt,0,
21-U4-j22-31,UX,40196.UX.21-U4-j22-31.1.H,21-U4-j22-31.1.H,Wien Heiligenstadt,0,
21-U4-j22-31,UX,40197.UX.21-U4-j22-31.1.H,21-U4-j22-31.1.H,Wien Heiligenstadt,0,
21-U4-j22-31,UX,40198.UX.21-U4-j22-31.1.H,21-U4-j22-31.1.H,Wien Heiligenstadt,0,
21-U4-j22-31,UX,40199.UX.21-U4-j22-31.1.H,21-U4-j22-31.1.H,Wien Heiligenstadt,0,
21-U4-j22-31,UX,40200.UX.21-U4-j22-31.1.H,21-U4-j22-31.1.H,Wien Heiligenstadt,0,
21-U4-j22-31,UX,40201.UX.21-U4-j22-31.1.H,21-U4-j22-31.1.H,Wien Heiligenstadt,0,
21-U4-j22-31,UX,40202.UX.21-U4-j22-31.1.H,21-U4-j22-31.1.H,Wien Heiligenstadt,0,
21-U4-j22-31,UX,40203.UX.21-U4-j22-31.1.H,21-U4-j22-31.1.H,Wien Heiligenstadt,0,
21-U4-j22-31,UX,40204.UX.21-U4-j22-31.1.H,21-U4-j22-31.1.H,Wien Heiligenstadt,0,
21-U4-j22-31,UX,40205.UX.21-U4-j22-31.1.H,21-U4-j22-31.1.H,Wien Heiligenstadt,0,
21-U4-j22-31,UX,40206.UX.21-U4-j22-31.1.H,21-U4-j22-31.1.H,Wien Heiligenstadt,0,
21-U4-j22-31,UX,40207.UX.21-U4-j22-31.1.H,21-U4-j22-31.1.H,Wien Heiligenstadt,0,
21-U4-j22-31,UX,40208.UX.21-U4-j22-31.1.H,21-U4-j22-31.1.H,Wien Heiligenstadt,0,
21-U4-j22-31,UX,40209.UX.21-U4-j22-31.1.H,21-U4-j22-31.1.H,Wien Heiligenstadt,0,
21-U4-j22-31,UX,40210.UX.21-U4-j22-31.1.H,21-U4-j22-31.1.H,Wien Heiligenstadt,0,
21-U4-j22-31,UX,40211.UX.21-U4-j22-31.1.H,21-U4-j22-31.1.H,Wien Heiligenstadt,0,
21-U4-j22-31,UX,40212.UX.21-U4-j22-31.1.H,21-U4-j22-31.1.H,Wien Heiligenstadt,0,
21-U4-j22-31,UX,40213.UX.21-U4-j22-31.1.H,21-U4-j22-31.1.H,Wien Heiligenstadt,0,
21-U4-j22-31,UX,40214.UX.21-U4-j22-31.1.H,21-U4-j22-31.1.H,Wien Heiligenstadt,0,
21-U4-j22-31,UX,40215.UX.21-U4-j22-31.1.H,21-U4-j22-31.1.H,Wien Heiligenstadt,0,
21-U4-j22-31,UX,40216.UX.21-U4-j22-31.1.H,21-U4-j22-31.1.H,Wien Heiligenstadt,0,
21-U4-j22-31,UX,40217.UX.21-U4-j22-31.1.H,21-U4-j22-31.1.H,Wien Heiligenstadt,0,
21-U4-j22-31,UX,40218.UX.21-U4-j22-31.1.H,21-U4-j22-31.1.H,Wien Heiligenstadt,0,
21-U4-j22-31,UX,40219.UX.21-U4-j22-31.1.H,21-U4-j22-31.1.H,Wien Heiligenstadt,0,
21-U4-j22-31,UX,40220.UX.21-U4-j22-31.1.H,21-U4-j22-31.1.H,Wien Heiligenstadt,0,
21-U4-j22-31,UX,40221.UX.21-U4-j22-31.1.H,21-U4-j22-31.1.H,Wien Heiligenstadt,0,
21-U4-j22-31,UX,40222.UX.21-U4-j22-31.1.H,21-U4-j22-31.1.H,Wien Heiligenstadt,0,
21-U4-j22-31,UX,40223.UX.21-U4-j22-31.1.H,21-U4-j22-31.1.H,Wien Heiligenstadt,0,
21-U4-j22-31,UX,40224.UX.21-U4-j22-31.1.H,21-U4-j22-31.1.H,Wien Heiligenstadt,0,
21-U4-j22-31,UX,40225.UX.21-U4-j22-31.1.H,21-U4-j22-31.1.H,Wien Heiligenstadt,0,
21-U4-j22-31,UX,40226.UX.21-U4-j22-31.1.H,21-U4-j22-31.1.H,Wien Heiligenstadt,0,
21-U4-j22-31,UX,40227.UX.21-U4-j22-31.1.H,21-U4-j22-31.1.H,Wien Heiligenstadt,0,
21-U4-j22-31,UX,40228.UX.21-U4-j22-31.1.H,21-U4-j22-31.1.H,Wien Heiligenstadt,0,
21-U4-j22-31,UX,40229.UX.21-U4-j22-31.1.H,21-U4-j22-31.1.H,Wien Heiligenstadt,0,
21-U4-j22-31,UX,40230.UX.21-U4-j22-31.1.H,21-U4-j22-31.1.H,Wien Heiligenstadt,0,
21-U4-j22-31,UX,40231.UX.21-U4-j22-31.1.H,21-U4-j22-31.1.H,Wien Heiligenstadt,0,
21-U4-j22-31,UX,40232.UX.21-U4-j22-31.1.H,21-U4-j22-31.1.H,Wien Heiligenstadt,0,
21-U4-j22-31,UX,40233.UX.21-U4-j22-31.2.R,21-U4-j22-31.2.R,Wien Hütteldorf,1,
21-U4-j22-31,UX,40234.UX.21-U4-j22-31.1.H,21-U4-j22-31.1.H,Wien Heiligenstadt,0,
21-U4-j22-31,UX,40235.UX.21-U4-j22-31.1.H,21-U4-j22-31.1.H,Wien Heiligenstadt,0,
21-U4-j22-31,UX,40236.UX.21-U4-j22-31.1.H,21-U4-j22-31.1.H,Wien Heiligenstadt,0,
21-U4-j22-31,UX,40237.UX.21-U4-j22-31.2.R,21-U4-j22-31.2.R,Wien Hütteldorf,1,
21-U4-j22-31,UX,40238.UX.21-U4-j22-31.2.R,21-U4-j22-31.2.R,Wien Hütteldorf,1,
21-U4-j22-31,UX,40239.UX.21-U4-j22-31.2.R,21-U4-j22-31.2.R,Wien Hütteldorf,1,
21-U4-j22-31,UX,40240.UX.21-U4-j22-31.2.R,21-U4-j22-31.2.R,Wien Hütteldorf,1,
21-U4-j22-31,UX,40241.UX.21-U4-j22-31.2.R,21-U4-j22-31.2.R,Wien Hütteldorf,1,
21-U4-j22-31,UX,40242.UX.21-U4-j22-31.2.R,21-U4-j22-31.2.R,Wien Hütteldorf,1,
21-U4-j22-31,UX,40243.UX.21-U4-j22-31.2.R,21-U4-j22-31.2.R,Wien Hütteldorf,1,
21-U4-j22-31,UX,40244.UX.21-U4-j22-31.2.R,21-U4-j22-31.2.R,Wien Hütteldorf,1,
21-U4-j22-31,UX,40245.UX.21-U4-j22-31.2.R,21-U4-j22-31.2.R,Wien Hütteldorf,1,
21-U4-j22-31,UX,40246.UX.21-U4-j22-31.2.R,21-U4-j22-31.2.R,Wien Hütteldorf,1,
21-U4-j22-31,UX,40247.UX.21-U4-j22-31.2.R,21-U4-j22-31.2.R,Wien Hütteldorf,1,
21-U4-j22-31,UX,40248.UX.21-U4-j22-31.2.R,21-U4-j22-31.2.R,Wien Hütteldorf,1,
21-U4-j22-31,UX,40249.UX.21-U4-j22-31.2.R,21-U4-j22-31.2.R,Wien Hütteldorf,1,
21-U4-j22-31,UX,40250.UX.21-U4-j22-31.2.R,21-U4-j22-31.2.R,Wien Hütteldorf,1,
21-U4-j22-31,UX,40251.UX.21-U4-j22-31.2.R,21-U4-j22-31.2.R,Wien Hütteldorf,1,
21-U4-j22-31,UX,40252.UX.21-U4-j22-31.2.R,21-U4-j22-31.2.R,Wien Hütteldorf,1,
21-U4-j22-31,UX,40253.UX.21-U4-j22-31.2.R,21-U4-j22-31.2.R,Wien Hütteldorf,1,
21-U4-j22-31,UX,40254.UX.21-U4-j22-31.2.R,21-U4-j22-31.2.R,Wien Hütteldorf,1,
21-U4-j22-31,UX,40255.UX.21-U4-j22-31.2.R,21-U4-j22-31.2.R,Wien Hütteldorf,1,
21-U4-j22-31,UX,40256.UX.21-U4-j22-31.2.R,21-U4-j22-31.2.R,Wien Hütteldorf,1,
21-U4-j22-31,UX,40257.UX.21-U4-j22-31.2.R,21-U4-j22-31.2.R,Wien Hütteldorf,1,
21-U4-j22-31,UX,40258.UX.21-U4-j22-31.2.R,21-U4-j22-31.2.R,Wien Hütteldorf,1,
21-U4-j22-31,UX,40259.UX.21-U4-j22-31.2.R,21-U4-j22-31.2.R,Wien Hütteldorf,1,
21-U4-j22-31,UX,40260.UX.21-U4-j22-31.2.R,21-U4-j22-31.2.R,Wien Hütteldorf,1,
21-U4-j22-31,UX,40261.UX.21-U4-j22-31.2.R,21-U4-j22-31.2.R,Wien Hütteldorf,1,
21-U4-j22-31,UX,40262.UX.21-U4-j22-31.2.R,21-U4-j22-31.2.R,Wien Hütteldorf,1,
21-U4-j22-31,UX,40263.UX.21-U4-j22-31.2.R,21-U4-j22-31.2.R,Wien Hütteldorf,1,
21-U4-j22-31,UX,40264.UX.21-U4-j22-31.2.R,21-U4-j22-31.2.R,Wien Hütteldorf,1,
21-U4-j22-31,UX,40265.UX.21-U4-j22-31.2.R,21-U4-j22-31.2.R,Wien Hütteldorf,1,
21-U4-j22-31,UX,40266.UX.21-U4-j22-31.2.R,21-U4-j22-31.2.R,Wien Hütteldorf,1,
21-U4-j22-31,UX,40267.UX.21-U4-j22-31.2.R,21-U4-j22-31.2.R,Wien Hütteldorf,1,
21-U4-j22-31,UX,40268.UX.21-U4-j22-31.2.R,21-U4-j22-31.2.R,Wien Hütteldorf,1,
21-U4-j22-31,UX,40269.UX.21-U4-j22-31.2.R,21-U4-j22-31.2.R,Wien Hütteldorf,1,
21-U4-j22-31,UX,40270.UX.21-U4-j22-31.2.R,21-U4-j22-31.2.R,Wien Hütteldorf,1,
21-U4-j22-31,UX,40271.UX.21-U4-j22-31.2.R,21-U4-j22-31.2.R,Wien Hütteldorf,1,
21-U4-j22-31,UX,40272.UX.21-U4-j22-31.2.R,21-U4-j22-31.2.R,Wien Hütteldorf,1,
21-U4-j22-31,UX,40273.UX.21-U4-j22-31.2.R,21-U4-j22-31.2.R,Wien Hütteldorf,1,
21-U4-j22-31,UX,40274.UX.21-U4-j22-31.2.R,21-U4-j22-31.2.R,Wien Hütteldorf,1,
21-U4-j22-31,UX,40275.UX.21-U4-j22-31.2.R,21-U4-j22-31.2.R,Wien Hütteldorf,1,
21-U4-j22-31,UX,40276.UX.21-U4-j22-31.2.R,21-U4-j22-31.2.R,Wien Hütteldorf,1,
21-U4-j22-31,UX,40277.UX.21-U4-j22-31.2.R,21-U4-j22-31.2.R,Wien Hütteldorf,1,
21-U4-j22-31,UX,40278.UX.21-U4-j22-31.2.R,21-U4-j22-31.2.R,Wien Hütteldorf,1,
21-U4-j22-31,UX,40279.UX.21-U4-j22-31.2.R,21-U4-j22-31.2.R,Wien Hütteldorf,1,
21-U4-j22-31,UX,40280.UX.21-U4-j22-31.2.R,21-U4-j22-31.2.R,Wien Hütteldorf,1,
21-U4-j22-31,UX,40281.UX.21-U4-j22-31.2.R,21-U4-j22-31.2.R,Wien Hütteldorf,1,
21-U4-j22-31,UX,40282.UX.21-U4-j22-31.2.R,21-U4-j22-31.2.R,Wien Hütteldorf,1,
21-U4-j22-31,UX,40283.UX.21-U4-j22-31.2.R,21-U4-j22-31.2.R,Wien Hütteldorf,1,
21-U4-j22-31,UX,40284.UX.21-U4-j22-31.2.R,21-U4-j22-31.2.R,Wien Hütteldorf,1,
21-U4-j22-31,UX,40285.UX.21-U4-j22-31.2.R,21-U4-j22-31.2.R,Wien Hütteldorf,1,
21-U4-j22-31,UX,40286.UX.21-U4-j22-31.2.R,21-U4-j22-31.2.R,Wien Hütteldorf,1,
21-U4-j22-31,UX,40287.UX.21-U4-j22-31.2.R,21-U4-j22-31.2.R,Wien Hütteldorf,1,
21-U4-j22-31,UX,40288.UX.21-U4-j22-31.2.R,21-U4-j22-31.2.R,Wien Hütteldorf,1,
21-U4-j22-31,UX,40289.UX.21-U4-j22-31.2.R,21-U4-j22-31.2.R,Wien Hütteldorf,1,
21-U4-j22-31,UX,40290.UX.21-U4-j22-31.2.R,21-U4-j22-31.2.R,Wien Hütteldorf,1,
21-U4-j22-31,UX,40291.UX.21-U4-j22-31.2.R,21-U4-j22-31.2.R,Wien Hütteldorf,1,
21-U4-j22-31,UX,40292.UX.21-U4-j22-31.2.R,21-U4-j22-31.2.R,Wien Hütteldorf,1,
21-U4-j22-31,UX,40293.UX.21-U4-j22-31.2.R,21-U4-j22-31.2.R,Wien Hütteldorf,1,
21-U4-j22-31,UX,40294.UX.21-U4-j22-31.2.R,21-U4-j22-31.2.R,Wien Hütteldorf,1,
21-U4-j22-31,UX,40295.UX.21-U4-j22-31.2.R,21-U4-j22-31.2.R,Wien Hütteldorf,1,
21-U4-j22-31,UX,40296.UX.21-U4-j22-31.2.R,21-U4-j22-31.2.R,Wien Hütteldorf,1,
21-U4-j22-31,UX,40297.UX.21-U4-j22-31.2.R,21-U4-j22-31.2.R,Wien Hütteldorf,1,
21-U4-j22-31,UX,40298.UX.21-U4-j22-31.2.R,21-U4-j22-31.2.R,Wien Hütteldorf,1,
21-U4-j22-31,UX,40299.UX.21-U4-j22-31.2.R,21-U4-j22-31.2.R,Wien Hütteldorf,1,
21-U4-j22-31,UX,40300.UX.21-U4-j22-31.2.R,21-U4-j22-31.2.R,Wien Hütteldorf,1,
21-U4-j22-31,UX,40301.UX.21-U4-j22-31.2.R,21-U4-j22-31.2.R,Wien Hütteldorf,1,
21-U4-j22-31,UX,40302.UX.21-U4-j22-31.2.R,21-U4-j22-31.2.R,Wien Hütteldorf,1,
